openalex_id,doi,landing_page_url,current_type,opus_type,is_changed,opus_confidence,opus_reason,opus_is_broken,lp_status,error
https://openalex.org/W7117251513,https://doi.org/10.20537/2076-7633-2025-17-6-1037-1049,https://crm.ics.org.ru/journal/article/3665/,article,article,False,high,"Crossref journal-article with full page range (1037-1049) in a research journal, a standard original-research article.",False,200,
https://openalex.org/W2569124945,https://doi.org/10.12816/0011805,https://kezana.ai/Reader/Article/Gp8YTy3Onb5Kd3FnIT9NcA,article,editorial,True,low,"Title 'ندوة الصباح' (morning symposium/round-table discussion) signals a symposium/discussion piece, which the taxonomy routes to editorial.",False,200,
https://openalex.org/W4253223420,https://doi.org/10.1108/oxan-es200878,https://doi.org/10.1108/oxan-es200878,other,report,True,medium,"Oxford Analytica executive-summary briefing (dc.Type=oxan-executive-summary) is an analytical institutional report, not a journal article.",False,403,
https://openalex.org/W2101467927,https://doi.org/10.1161/circgenetics.108.842849,https://doi.org/10.1161/circgenetics.108.842849,article,article,False,high,dc.Type 'research-article' with 58 references and full page range confirms original research article.,False,403,
https://openalex.org/W4402238907,https://doi.org/10.48397/arriab.2021.21.xxi.002,http://www.vniisb.ru/images/news/2022/09/tez.pdf#page=13,article,conference-abstract,True,medium,Two-page entry (13-14) in a 'тезисы' (tez.pdf) abstracts collection signals an abstract-only proceedings record despite the proceedings-article tag.,False,200,
https://openalex.org/W1995834386,https://doi.org/10.18388/abp.2014_1938,https://www.frontierspartnerships.org/articles/10.18388/abp.2014_1938/pdf,article,article,False,high,"DC.Type.articleType is ""Articles"" with full research content (abstract, 30 refs, page range 153-62) in a journal.",False,200,
https://openalex.org/W4255424087,https://doi.org/10.5040/9781350052970.ch-007,https://chooser.crossref.org/?doi=10.5040%2F9781350052970.ch-007,other,book-chapter,True,high,DOI suffix '.ch-007' and Bloomsbury Collections URL with chapter title within a named book confirm a book chapter.,False,200,
https://openalex.org/W4405767719,https://doi.org/10.4236/ajcc.2024.134036,https://www.scirp.org/journal/paperinformation?paperid=138435,article,article,False,high,dc.type 'Article' with full multi-page journal content and 29 references confirms a research article.,False,200,
https://openalex.org/W4403413112,https://doi.org/10.7554/elife.95678.3.sa0,https://elifesciences.org/articles/95678v1,peer-review,peer-review,False,high,DOI suffix '.sa0' and title 'eLife assessment' mark this as an eLife open peer-review assessment artifact.,False,200,
https://openalex.org/W4242828920,https://doi.org/10.1002/jcc.v40.25,https://doi.org/10.1002/jcc.v40.25,paratext,paratext,False,high,"Crossref journal-issue record with page title 'Vol 40, No 25' is a whole-issue packaging record.",False,403,
https://openalex.org/W4389122426,https://doi.org/10.2139/ssrn.4647966,https://doi.org/10.2139/ssrn.4647966,preprint,preprint,False,high,SSRN posted-content with Crossref subtype preprint.,False,403,
https://openalex.org/W3127913203,https://doi.org/10.3390/ecsoc-24-08458,https://doi.org/10.3390/ecsoc-24-08458,article,conference-paper,True,high,oa_raw_type 'proceedings-article' from an electronic conference (ECSOC) hosted on sciforum.net.,False,403,
https://openalex.org/W2259477622,https://doi.org/10.18632/oncotarget.7085,https://www.oncotarget.com/article/7085/text/,article,article,False,high,"dc.type.articletype is ""Research Papers"" with full page range and references in a journal.",False,200,
https://openalex.org/W4389472111,https://doi.org/10.21149/15117,https://doi.org/10.21149/15117,letter,letter,False,high,DC.Type.articleType 'Carta al editor' (letter to the editor) plus single-page format.,False,403,
https://openalex.org/W2543230934,https://doi.org/10.1109/cibec.2010.5716087,https://ieeexplore.ieee.org/document/5716087/,article,conference-paper,True,high,Crossref proceedings-article in an IEEE conference proceedings (Cairo International Biomedical Engineering Conference).,False,202,
https://openalex.org/W3117668117,https://doi.org/10.1088/1757-899x/909/1/012088,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=b3ca6423-cdc9-4fb0-aebb-3bb4d66916c8&ssb=26928211591&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1757-899X%2F909%2F1%2F012088&ssi=55218e61-cnvj-4e2a-8685-8a4fd016f0a6&ssk=botmanager_support@radware.com&ssm=47688339436511448107684650048631&ssn=c303ffd69e5cfcc6d4056c2f67511f770552da94bd43-8db7-49a7-95829d&sso=d0069c09-a6bb24e1c33bf6fe63a6f3657474a208ca0dfa592c560780&ssp=81217013091782757700178278320561520&ssq=38719227591779745798875917010053583269238&ssr=NzUuNDkuMTI1LjIwOQ==&sst=Mozilla/5.0%20(Macintosh;%20Intel%20Mac%20OS%20X%2010_15_7)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/124.0%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJyZCI6ImlvcC5vcmciLCJfX3V6bWYiOiI3ZjkwMDBkYTk0YmQ0My04ZGI3LTQ5YTctOWMwOS1hNmJiMjRlMWMzM2IxLTE3ODI3NzU5MTc2MjgwLTAwNGI3YWIyZmIyNTMyNjM4MGIxMCIsInV6bXgiOiI3ZjkwMDBmYjNiZDdlNC0zNDRlLTQ5NDUtOTY0Zi0zOWM0ZjgzOGZiZGMxLTE3ODI3NzU5MTc2MjgwLWY2NzUxOTgzNzZiMzVhMTMxMCJ9",article,conference-paper,True,high,IOP Conference Series proceedings venue (oa_source_type conference) indicates a full conference paper despite the journal-article tag.,False,200,
https://openalex.org/W4238585898,https://doi.org/10.1016/b978-0-323-01974-3.50063-2,https://linkinghub.elsevier.com/retrieve/pii/B9780323019743500632,book-chapter,book-chapter,False,high,Crossref type book-chapter within ISBN book 'Decision Making in Pain Management' with chapter page range 160-162.,False,200,
https://openalex.org/W2335190291,https://doi.org/10.3724/sp.j.1088.2010.90626,https://doi.org/10.3724/sp.j.1088.2010.90626,article,article,False,high,"Crossref journal-article with research title, page range, and 14 references in a catalysis journal.",False,,
https://openalex.org/W2653204775,https://doi.org/10.1016/j.clinthera.2017.05.048,https://linkinghub.elsevier.com/retrieve/pii/S0149291817303454,article,conference-abstract,True,medium,Single eluc-page (e15-e15) with no abstract and zero references in a journal supplement signals an abstract-only meeting record.,False,200,
https://openalex.org/W2772387388,https://doi.org/10.20906/cps/cilamce2017-0849,https://doi.org/10.20906/cps/cilamce2017-0849,article,conference-paper,True,high,Crossref type proceedings-article in a congress proceedings container routes to conference-paper.,False,,
https://openalex.org/W2113527867,https://doi.org/10.1109/icfcc.2009.65,https://ieeexplore.ieee.org/document/5189732/,article,conference-paper,True,high,Crossref type proceedings-article in an IEEE International Conference proceedings.,False,202,
https://openalex.org/W3210826289,https://doi.org/10.1007/s41193-021-0162-0,https://link.springer.com/10.1007/s41193-021-0162-0,article,article,False,medium,"dc.type 'OriginalPaper' with multi-page journal article in Nursing, landing page reachable (200).",False,200,
https://openalex.org/W4309231106,https://doi.org/10.21203/rs.3.rs-2256909/v1,https://www.researchsquare.com/article/rs-2256909/v1,preprint,preprint,False,high,Research Square posted-content with rs.3.rs DOI and /v1 version is a preprint.,False,200,
https://openalex.org/W4298138682,https://doi.org/10.3233/jifs-221482,https://doi.org/10.3233/jifs-221482,article,article,False,high,"Journal research paper with abstract, 39 refs, full page range in a journal venue.",False,403,
https://openalex.org/W4391887494,https://doi.org/10.1088/1742-6596/2705/1/012011,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=84ae8730-d209-49f9-96db-27a59395da54&ssb=26928211591&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1742-6596%2F2705%2F1%2F012011&ssi=8877e5f8-cnvj-4c41-bdb3-70adbe949a8c&ssk=botmanager_support@radware.com&ssm=47688339436511448107684650048631&ssn=c303ffd644279cb0dd2d91a6d5051f770552f77d24d7-c539-4683-a5829d&sso=d00690f7-b83202d45c17f6fe63a6acc839a5b25440de93e32c560780&ssp=81217013091782757700178278320561520&ssq=38719227591779745798875917010053583269238&ssr=NzUuNDkuMTI1LjIwOQ==&sst=Mozilla/5.0%20(Macintosh;%20Intel%20Mac%20OS%20X%2010_15_7)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/124.0%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJyZCI6ImlvcC5vcmciLCJfX3V6bWYiOiI3ZjkwMDBmNzdkMjRkNy1jNTM5LTQ2ODMtYTBmNy1iODMyMDJkNDVjMTcxLTE3ODI3NzU5MTc2MjIwLTAwNGIxYmRmYzcxYWYwNDVlNDExMCIsInV6bXgiOiI3ZjkwMDAwNTUwN2I4Yy02NDhiLTRjZDgtODc2Zi04YTgxNzUxNWQ0YTgxLTE3ODI3NzU5MTc2MjIwLTE3M2M2ZjE1OGNlYjE3Y2IxMCJ9",article,conference-paper,True,high,Journal of Physics: Conference Series with article-number pagination (012011) is a proceedings paper venue.,False,200,
https://openalex.org/W2045011673,https://doi.org/10.1128/aem.00660-15,https://doi.org/10.1128/aem.00660-15,article,article,False,high,"Journal research article with full page range, abstract, and references in Applied and Environmental Microbiology.",False,403,
https://openalex.org/W2496667834,https://doi.org/10.1016/b978-0-12-801406-6.00007-8,https://linkinghub.elsevier.com/retrieve/pii/B9780128014066000078,book-chapter,book-chapter,False,high,Crossref type book-chapter with page range 295-341 in an ISBN book container.,False,200,
https://openalex.org/W2247416828,https://doi.org/10.1134/s1070328415090080,https://link.springer.com/10.1134/S1070328415090080,article,article,False,high,dc.type 'OriginalPaper' and synthesis/crystal-structure research content confirm an original research article.,False,200,
https://openalex.org/W4416846448,https://doi.org/10.21125/iceri.2025.1655,https://library.iated.org/view/ZALITESUPE2025ARC,article,conference-paper,True,high,Crossref proceedings-article in ICERI Proceedings with dc.type 'Proceedings Paper'.,False,200,
https://openalex.org/W2972003094,https://doi.org/10.4324/9781315573403,https://www.taylorfrancis.com/books/mono/10.4324/9781315573403/conflicting-femininities-medieval-german-literature-karina-marie-ash,book,book,False,high,raw type 'monograph' and og:type 'books.book' on a Taylor & Francis mono page indicate a complete standalone book.,False,200,
https://openalex.org/W3109301368,https://doi.org/10.31957/pjpe.v1i1.1274,https://ejournal.uncen.ac.id/index.php/PJPE/article/view/1274,article,article,False,high,Journal-article in Papua Journal of Physics Education reporting original misconception research; landing page resolves with 200.,False,200,
https://openalex.org/W7155532856,https://doi.org/10.36347/sjmcr.2026.v14i04.046,https://saspublishers.com/article/24069/,article,article,False,high,Case report presented as a full paper in a medical case reports journal routes to article.,False,200,
https://openalex.org/W4241217403,https://doi.org/10.1515/9781400849406.237,https://chooser.crossref.org/?doi=10.1515%2F9781400849406.237,book-chapter,paratext,True,high,"Title 'Bibliography' is back-matter packaging material, not substantive chapter content.",False,200,
https://openalex.org/W2991404634,https://doi.org/10.1136/bmj.l6752,https://doi.org/10.1136/bmj.l6752,article,other,True,high,"BMJ news item with 0 references reporting a current event, which routes to other.",False,403,
https://openalex.org/W4402301639,https://doi.org/10.1117/12.3026926,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/13168/3026926/A-method-for-verifying-the-results-of-virtual-modeling-of/10.1117/12.3026926.full,article,conference-paper,True,high,raw_type proceedings-article in SPIE conference proceedings (Optical Technologies for Telecommunications 2023).,False,200,
https://openalex.org/W2322899128,https://doi.org/10.1049/iet-epa.2015.0620,https://doi.org/10.1049/iet-epa.2015.0620,article,article,False,high,"Journal research paper in IET Electric Power Applications with full page range and 33 references; 403 is a bot-block, not dead.",False,403,
https://openalex.org/W4404381621,https://doi.org/10.1161/circ.150.suppl_1.4146626,https://doi.org/10.1161/circ.150.suppl_1.4146626,article,conference-abstract,True,high,"Title prefixed ""Abstract 4146626"", dc.Type=abstract, 0 refs, in a Circulation supplement—a meeting abstract.",False,403,
https://openalex.org/W4392808896,https://doi.org/10.1080/0015587x.2023.2292429,https://doi.org/10.1080/0015587x.2023.2292429,article,other,True,high,"Title is a name with death dates and dc.Type is ""obituary,"" which routes to other.",False,403,
https://openalex.org/W3037085896,https://doi.org/10.26552/ems.2020.1.87-96,https://ems.uniza.sk/pdf/2020_1/EMS_1_2020_09_Gaspareniene.pdf,article,article,False,high,"Original research paper with abstract, 37 references, full page range in a journal.",False,200,
https://openalex.org/W4229057546,https://doi.org/10.1093/ndt/gfac070.039,https://doi.org/10.1093/ndt/gfac070.039,article,conference-abstract,True,high,"Abstract-only record (MO425, 0 refs) in a conference Supplement_3 issue of NDT.",False,403,
https://openalex.org/W4383561245,https://doi.org/10.1136/jitc-2023-006863,https://doi.org/10.1136/jitc-2023-006863,article,article,False,high,"Original research paper in a journal with 50 references and abstract, not a review or other type.",False,403,
https://openalex.org/W3177574121,https://doi.org/10.3390/cells10071701,https://doi.org/10.3390/cells10071701,article,article,False,high,dc.type 'Article' with 96 references in MDPI journal Cells indicates an original research article.,False,403,
https://openalex.org/W2914415890,https://doi.org/10.18203/2394-6040.ijcmph20190213,https://www.ijcmph.com/index.php/ijcmph/article/view/4155,article,article,False,high,"DC.Type.articleType is ""Original Research Articles"" with 14 references and an abstract in a journal.",False,200,
https://openalex.org/W4236094340,https://doi.org/10.1093/benz/9780199773787.article.b00121364,https://doi.org/10.1093/benz/9780199773787.article.b00121364,reference-entry,reference-entry,False,high,"Entry in the Benezit Dictionary of Artists, a reference work, matching reference-entry.",False,302,
https://openalex.org/W4411457061,https://doi.org/10.24193/icu2022.04,https://sport.ubbcluj.ro/wp-content/uploads/2025/05/04_Mihaela-BOGDAN-59-72.pdf,article,conference-paper,True,high,"oa_raw_type is proceedings-article, routing to conference-paper.",False,200,
https://openalex.org/W4313326383,https://doi.org/10.46652/pacha.v3i9.140,https://doi.org/10.46652/pacha.v3i9.140,article,article,False,high,Journal-article in a general section with abstract and references; lp_status 500 is transient bot-block not a dead page.,False,500,
https://openalex.org/W3048911353,https://doi.org/10.1108/9781839096549,https://doi.org/10.1108/9781839096549,book,book,False,high,raw_type 'monograph' and Emerald publication landing page indicate a complete standalone book.,False,403,
https://openalex.org/W4385767323,https://doi.org/10.24963/ijcai.2023/10,https://www.ijcai.org/proceedings/2023/10,article,conference-paper,True,high,raw_type proceedings-article with IJCAI conference proceedings venue and citation_conference_title meta.,False,200,
https://openalex.org/W4237946205,https://doi.org/10.1289/ehp.1143c25b,https://doi.org/10.1289/ehp.1143c25b,article,editorial,True,medium,"Single-page, zero-reference EHP science-selection/research-highlight item (Chinese edition) fits editorial; tx_page_title is '404 Error'.",True,403,
https://openalex.org/W4226269520,https://doi.org/10.17816/kazmj96341,https://kazanmedjournal.ru/kazanmedj/article/view/96341,article,article,False,high,DC.Type.articleType 'Theoretical and clinical medicine' in a journal indicates an original research article.,False,200,
https://openalex.org/W1908704192,https://doi.org/10.1111/ijn.12113,https://doi.org/10.1111/ijn.12113,article,article,False,high,"Journal research article with abstract, references, and page range in a nursing journal; 403 is a bot-block, not dead.",False,403,
https://openalex.org/W4377107326,https://doi.org/10.4324/9781003278443-8,https://www.taylorfrancis.com/chapters/oa-edit/10.4324/9781003278443-8/utilising-plastic-waste-create-3d-printed-products-sub-saharan-africa-muyiwa-oyinlola-silifat-abimbola-okoya-timothy-whitehead,book-chapter,book-chapter,False,high,DOI and citation_inbook_title show a chapter (pages 91-105) within the edited volume 'Digital Innovations for a Circular Plastic Economy in Africa'.,False,200,
https://openalex.org/W4253511930,https://doi.org/10.1093/acprof:osobl/9780199644612.001.0001,https://doi.org/10.1093/acprof:osobl/9780199644612.001.0001,book,book,False,high,Crossref type 'monograph' with ISBN and og:type 'book' indicate a complete standalone volume.,False,403,
https://openalex.org/W7132856027,https://doi.org/10.1088/1361-651x/ae4b5d/v1/review1,https://www.webofscience.com/wos/woscc/full-record/10.1088%2F1361-651X%2FAE4B5D?type=doi&SID=USW2EC0A4EZXaH9LkVmR3sTE0EJ0z,peer-review,peer-review,False,high,DOI suffix '/review1' and title 'Review for...' identify a referee report on a single manuscript.,False,200,
https://openalex.org/W4385869593,https://doi.org/10.59962/9780774850421-toc,https://www.degruyterbrill.com:443/document/doi/10.59962/9780774850421-toc/html,paratext,paratext,False,high,"Title ""Contents"" with DOI suffix '-toc' on page vii is a table-of-contents front-matter record.",False,202,
https://openalex.org/W4248937591,https://doi.org/10.4321/s1135-57272020000100003,https://doi.org/10.4321/s1135-57272020000100003,article,editorial,True,medium,"Single-page, zero-reference, no-abstract opinion piece about journal collaboration is an editorial despite the journal-article tag.",False,503,
https://openalex.org/W2978919343,https://doi.org/10.2210/pdb4dmu/pdb,https://www.wwpdb.org/pdb?id=pdb_00004dmu,paratext,dataset,True,high,"PDB structure deposition DOI (pdb4dmu) resolving to wwPDB, a data artifact, matching oa_raw_type 'dataset'.",False,200,
https://openalex.org/W4232558987,https://doi.org/10.3410/f.735399116.793558350,https://archive.connect.h1.co/article/735399116/,dataset,peer-review,True,high,Faculty Opinions recommendation is a formal post-publication peer-review artifact about a single target work.,False,200,
https://openalex.org/W7161061462,https://doi.org/10.66689/csjpk.v1i.18,https://journal.ycsn.org/index.php/csjpk/article/view/18,article,article,False,high,DC.Type.articleType 'Articles' with research study content and full page range in a nursing research journal.,False,200,
https://openalex.org/W2620152642,https://doi.org/10.4064/sm180408-26-2,https://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/studia-mathematica/all/252/1/112893/applications-of-amenable-semigroups-in-operator-theory,article,article,False,high,"Crossref journal-article in Studia Mathematica with full page range 27-48, abstract, and 24 references indicates original research article.",False,200,
https://openalex.org/W4392779546,https://doi.org/10.3403/30432485,https://knowledge.bsigroup.com:443/products/plastics-piping-systems-for-water-supply-and-for-drains-and-sewers-under-pressure-polyethylene-pe-fittings-1,standard,standard,False,high,BSI standards-body landing page and 'standard' type for a plastics piping specification.,False,200,
https://openalex.org/W2165856606,https://doi.org/10.1002/chem.200500142,https://doi.org/10.1002/chem.200500142,article,article,False,high,"Crossref journal-article with full pages 1986-1996, 39 refs, original synthesis research in Chemistry - A European Journal.",False,403,
https://openalex.org/W3169082731,https://doi.org/10.21037/atm-20-8064,https://atm.amegroups.org/article/view/71310/html,article,article,False,high,"DC.Type.articleType is ""Original Article"" with 41 references, an abstract, and a research-validation study in a journal.",False,200,
https://openalex.org/W2573786583,https://doi.org/10.1016/j.jaad.2016.07.044,https://linkinghub.elsevier.com/retrieve/pii/S0190962216305953,article,article,False,medium,"Journal-article in JAAD reporting a clinical dermatoscopy observation, presented as a short full paper.",False,200,
https://openalex.org/W2461712352,https://doi.org/10.17277/vestnik.2016.02.pp.292-302,https://vestnik.tstu.ru/rus/t_22/pdf/22_2_014.pdf,article,article,False,high,"Crossref journal-article with multi-page range (292-302) in a university journal, page reachable (200).",False,200,
https://openalex.org/W2030097683,https://doi.org/10.1021/ic060155t,https://doi.org/10.1021/ic060155t,article,article,False,high,"dc.Type is ""research-article"" in a journal with full pages and 52 references.",False,403,
https://openalex.org/W2310281095,https://doi.org/10.1007/s00221-016-4623-7,https://link.springer.com/article/10.1007/s00221-016-4623-7,article,article,False,high,"dc.type ""OriginalPaper"" with 26 references in a journal indicates an original research article.",False,200,
https://openalex.org/W4248887007,https://doi.org/10.17989/encsr490yty,https://doi.org/10.17989/encsr490yty,dataset,dataset,False,high,ENCODE repository record with cr_type dataset; lp_status 502 indicates dead landing page.,True,502,
https://openalex.org/W2160792700,https://doi.org/10.1007/s11024-011-9161-7,https://link.springer.com/article/10.1007/s11024-011-9161-7,article,article,False,high,"dc.type ""OriginalPaper"" in a journal with 57 references and 23 pages indicates an original research article.",False,200,
https://openalex.org/W4402504942,https://doi.org/10.1111/dom.15866/v2/response1,https://www.webofscience.com/wos/woscc/full-record/10.1111%2FDOM.15866?type=doi&SID=USW2EC0F9CHXdhwtkUfG46F692bbz,peer-review,peer-review,False,high,"Title ""Author response for..."" with cr_type peer-review marks it as an open-review author response artifact.",False,200,
https://openalex.org/W4399103697,https://doi.org/10.3390/inorganics12060147,https://doi.org/10.3390/inorganics12060147,article,article,False,high,"dc.type ""Article"" with 84 references in journal Inorganics confirms original research article.",False,403,
https://openalex.org/W3018936993,https://doi.org/10.18502/wjpn.v2i1.2806,https://chooser.crossref.org/?doi=10.18502%2Fwjpn.v2i1.2806,article,article,False,high,"Title describes an original case-control study reporting new research in a journal, matching the article definition.",False,200,
https://openalex.org/W4242560387,https://doi.org/10.1016/b978-008044910-4.00234-0,https://linkinghub.elsevier.com/retrieve/pii/B9780080449104002340,book-chapter,reference-entry,True,high,"Entry within the International Encyclopedia of Human Geography, a reference work.",False,200,
https://openalex.org/W4232850647,https://doi.org/10.1163/37612_wna_pro_pro_30_55_57_87,https://doi.org/10.1163/37612_wna_pro_pro_30_55_57_87,dataset,other,True,medium,"This is an archival primary-source document (a military return/correspondence) in a Brill primary-sources collection, not data nor a scholarly genre, so it falls to the catch-all type.",False,403,
https://openalex.org/W2499995545,https://doi.org/10.5005/jp/books/10766_31,https://doi.org/10.5005/jp/books/10766_31,book-chapter,book-chapter,False,high,Crossref type book-chapter within textbook container with ISBN.,False,403,
https://openalex.org/W4402020427,https://doi.org/10.37155/2717-5189-0613-27,https://doi.org/10.37155/2717-5189-0613-27,article,article,False,high,"Journal-article with full pages (79-81) in a research journal and OJS landing page, a standard original article.",False,,
https://openalex.org/W4214501756,https://doi.org/10.1021/cen-09328-ad01,https://doi.org/10.1021/cen-09328-ad01,article,paratext,True,medium,"dc.Type=""ad"" with pages ""ifc-ifc"" (inside front cover) marks this as cover/advertisement packaging material, not article content.",False,403,
https://openalex.org/W2109695492,https://doi.org/10.1177/0094582x09350765,https://doi.org/10.1177/0094582x09350765,article,article,False,high,"dc.Type ""research-article"" with 33 references and a page range in a journal indicates an original research article.",False,403,
