openalex_id,doi,landing_page_url,current_type,opus_type,is_changed,opus_confidence,opus_reason,opus_is_broken,lp_status,error
https://openalex.org/W4400885792,https://doi.org/10.1016/j.dib.2024.110754,https://linkinghub.elsevier.com/retrieve/pii/S2352340924007200,article,data-paper,True,high,"Published in Data in Brief with title beginning 'Dataset that shows...', a data descriptor journal.",False,200,
https://openalex.org/W4288810585,https://doi.org/10.1016/j.dib.2022.108500,https://linkinghub.elsevier.com/retrieve/pii/S2352340922006941,article,data-paper,True,high,"Published in Data in Brief describing a dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W4312119607,https://doi.org/10.1038/s41597-022-01876-4,https://www.nature.com/articles/s41597-022-01876-4,article,data-paper,True,high,"Published in Scientific Data describing a 3D geomodel dataset, the canonical data descriptor venue.",False,200,
https://openalex.org/W2792297781,https://doi.org/10.1016/j.dib.2018.01.035,https://linkinghub.elsevier.com/retrieve/pii/S2352340918300386,article,data-paper,True,high,"Data in Brief dataset descriptor (withdrawn article keeps its own type), and landing page returns 200.",False,200,
https://openalex.org/W2489774550,https://doi.org/10.1016/j.dib.2016.07.031,https://linkinghub.elsevier.com/retrieve/pii/S235234091630467X,article,data-paper,True,high,"Published in Data in Brief describing datasets (force spectroscopy data and simulations), the canonical data-paper venue.",False,200,
https://openalex.org/W2563112361,https://doi.org/10.1016/j.dib.2016.12.024,https://linkinghub.elsevier.com/retrieve/pii/S2352340916307855,article,data-paper,True,high,"Published in Data in Brief, a dedicated data-descriptor journal.",False,200,
https://openalex.org/W4414111967,https://doi.org/10.1016/j.dib.2025.112038,https://linkinghub.elsevier.com/retrieve/pii/S2352340925007607,article,data-paper,True,high,"Published in Data in Brief describing a collection of experimental data, the canonical data-paper venue.",False,200,
https://openalex.org/W4313544955,https://doi.org/10.1038/s41597-022-01896-0,https://www.nature.com/articles/s41597-022-01896-0,erratum,erratum,False,high,Title 'Author Correction:' and dc.type 'Erratum' indicate a correction notice.,False,200,
https://openalex.org/W2945236079,https://doi.org/10.1016/j.dib.2019.104007,https://linkinghub.elsevier.com/retrieve/pii/S2352340919303609,article,data-paper,True,high,"Published in Data in Brief with a title describing a dataset, the canonical data-descriptor venue.",False,200,
https://openalex.org/W2993772328,https://doi.org/10.1016/j.dib.2019.104928,https://linkinghub.elsevier.com/retrieve/pii/S2352340919312831,article,data-paper,True,high,"Published in Data in Brief with title describing a dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W4309494170,https://doi.org/10.1016/j.dib.2022.108764,https://linkinghub.elsevier.com/retrieve/pii/S2352340922009672,article,data-paper,True,high,"Published in Data in Brief describing a dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W4400064182,https://doi.org/10.1038/s41597-024-03555-y,https://www.nature.com/articles/s41597-024-03555-y,article,data-paper,True,high,"Published in Scientific Data, the canonical data-descriptor journal, describing a monitoring dataset.",False,200,
https://openalex.org/W4281486635,https://doi.org/10.1038/s41597-022-01338-x,https://www.nature.com/articles/s41597-022-01338-x,article,data-paper,True,high,"Published in Scientific Data describing a standardized database, the hallmark of a data descriptor (data-paper).",False,200,
https://openalex.org/W3204755605,https://doi.org/10.1038/s41597-021-01032-4,https://www.nature.com/articles/s41597-021-01032-4,article,data-paper,True,high,Scientific Data descriptor titled 'mapping...soil moisture' describing a dataset is a data-paper.,False,200,
https://openalex.org/W4402355434,https://doi.org/10.1038/s41597-024-03764-5,https://www.nature.com/articles/s41597-024-03764-5,article,data-paper,True,high,"Published in Scientific Data describing a dataset's collection and features, the canonical data-paper venue/genre.",False,200,
https://openalex.org/W2765300053,https://doi.org/10.1016/j.dib.2017.10.026,https://linkinghub.elsevier.com/retrieve/pii/S2352340917305437,article,data-paper,True,high,"Published in Data in Brief, a dedicated data-descriptor journal, describing safety data rather than analyzing it.",False,200,
https://openalex.org/W4283787207,https://doi.org/10.1038/s41597-022-01477-1,https://www.nature.com/articles/s41597-022-01477-1,article,data-paper,True,high,"Published in Scientific Data describing a collection/dataset of microscopy images, the hallmark of a data descriptor.",False,200,
https://openalex.org/W3111681423,https://doi.org/10.1016/j.dib.2020.106660,https://linkinghub.elsevier.com/retrieve/pii/S2352340920315407,article,data-paper,True,high,"Published in Data in Brief with a title describing a dataset's composition and features, the hallmark of a data descriptor.",False,200,
https://openalex.org/W2766321725,https://doi.org/10.1016/j.dib.2017.10.037,https://linkinghub.elsevier.com/retrieve/pii/S2352340917305577,article,data-paper,True,high,"Published in Data in Brief describing an experimental dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W4395449726,https://doi.org/10.1016/j.dib.2024.110468,https://linkinghub.elsevier.com/retrieve/pii/S2352340924004372,article,data-paper,True,high,"Published in Data in Brief with title beginning 'Dataset of...', a data descriptor venue.",False,200,
https://openalex.org/W4408093709,https://doi.org/10.1038/s41597-025-04593-w,https://www.nature.com/articles/s41597-025-04593-w,article,data-paper,True,high,"Published in Scientific Data describing a high-throughput computed Raman spectra dataset, the canonical data-descriptor genre.",False,200,
https://openalex.org/W4403309525,https://doi.org/10.1016/j.dib.2024.110996,https://linkinghub.elsevier.com/retrieve/pii/S2352340924009582,article,data-paper,True,high,"Published in Data in Brief describing an image dataset, the canonical data-paper venue/genre.",False,200,
https://openalex.org/W4382584794,https://doi.org/10.1016/j.dib.2023.109349,https://linkinghub.elsevier.com/retrieve/pii/S2352340923004687,article,data-paper,True,high,"Published in Data in Brief describing development/validation of a dataset, matching the data-paper definition.",False,200,
https://openalex.org/W4403993065,https://doi.org/10.1038/s41597-024-04023-3,https://www.nature.com/articles/s41597-024-04023-3,article,data-paper,True,high,"Published in Scientific Data describing a district-scale dataset, the canonical data-descriptor venue.",False,200,
https://openalex.org/W2946345158,https://doi.org/10.1038/s41597-019-0067-9,https://www.nature.com/articles/s41597-019-0067-9,article,data-paper,True,high,Scientific Data genome descriptor whose purpose is to describe the dataset rather than analyze it.,False,200,
https://openalex.org/W4366417281,https://doi.org/10.1016/j.dib.2023.109158,https://linkinghub.elsevier.com/retrieve/pii/S2352340923002779,article,,,,,,200,refusal
https://openalex.org/W3163178160,https://doi.org/10.1016/j.dib.2021.107117,https://linkinghub.elsevier.com/retrieve/pii/S2352340921004017,article,data-paper,True,high,"Data in Brief dataset descriptor (the withdrawn item keeps its own data-paper type, not a retraction notice).",False,200,
https://openalex.org/W2895484859,https://doi.org/10.1016/j.dib.2018.10.001,https://linkinghub.elsevier.com/retrieve/pii/S2352340918312034,article,data-paper,True,high,"Published in Data in Brief with title 'Data on...', a data descriptor describing a dataset.",False,200,
https://openalex.org/W3003947784,https://doi.org/10.1016/j.dib.2020.105211,https://linkinghub.elsevier.com/retrieve/pii/S2352340920301050,article,data-paper,True,high,"Published in Data in Brief, a dedicated data-descriptor journal, describing NIRS dataset.",False,200,
https://openalex.org/W4408651144,https://doi.org/10.1038/s41597-025-04795-2,https://www.nature.com/articles/s41597-025-04795-2,erratum,erratum,False,high,"Title ""Publisher Correction:"" and dc.type=Erratum indicate a correction notice.",False,200,
https://openalex.org/W4310017350,https://doi.org/10.1016/j.dib.2022.108774,https://linkinghub.elsevier.com/retrieve/pii/S2352340922009775,article,data-paper,True,high,"Published in Data in Brief describing an air-quality dataset, a data descriptor.",False,200,
https://openalex.org/W4317936943,https://doi.org/10.1016/j.dib.2023.108934,https://linkinghub.elsevier.com/retrieve/pii/S2352340923000525,article,data-paper,True,high,"Published in Data in Brief describing experimental datasets, the canonical data-paper venue.",False,200,
https://openalex.org/W4281259835,https://doi.org/10.1016/j.dib.2022.108283,https://linkinghub.elsevier.com/retrieve/pii/S2352340922004851,article,data-paper,True,high,"Published in Data in Brief with a title describing a dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W3177716118,https://doi.org/10.1016/j.dib.2021.107257,https://linkinghub.elsevier.com/retrieve/pii/S2352340921005412,article,data-paper,True,high,"Published in Data in Brief with a dataset-descriptor title, the defining signal of a data-paper.",False,200,
https://openalex.org/W4220921009,https://doi.org/10.1038/s41597-022-01200-0,https://www.nature.com/articles/s41597-022-01200-0,article,data-paper,True,high,Scientific Data descriptor titled 'A dataset of...' whose purpose is to describe the dataset rather than analyze it.,False,200,
https://openalex.org/W2791718714,https://doi.org/10.1016/j.dib.2018.01.088,https://linkinghub.elsevier.com/retrieve/pii/S235234091830091X,article,data-paper,True,high,"Published in Data in Brief with title 'Data on...', a classic data descriptor.",False,200,
https://openalex.org/W3025316048,https://doi.org/10.1016/j.dib.2020.105668,https://linkinghub.elsevier.com/retrieve/pii/S235234092030562X,article,data-paper,True,high,"Published in Data in Brief describing a dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W4378527557,https://doi.org/10.1038/s41597-023-02205-z,https://www.nature.com/articles/s41597-023-02205-z,article,data-paper,True,high,"Published in Scientific Data, a data-descriptor journal, indicating a dataset-describing data paper.",False,200,
https://openalex.org/W3021395182,https://doi.org/10.1038/s41597-020-0482-y,https://www.nature.com/articles/s41597-020-0482-y,article,data-paper,True,high,"Published in Scientific Data, the canonical data-descriptor journal, describing a dataset rather than analyzing it.",False,200,
https://openalex.org/W4411376486,https://doi.org/10.1038/s41597-025-05266-4,https://www.nature.com/articles/s41597-025-05266-4,article,data-paper,True,high,Scientific Data descriptor titled 'Vectorized building rooftop prints...' describing a dataset is a data-paper.,False,200,
https://openalex.org/W2950058342,https://doi.org/10.1016/j.dib.2019.104135,https://linkinghub.elsevier.com/retrieve/pii/S2352340919304895,article,data-paper,True,high,"Published in Data in Brief as a dataset descriptor titled ""...dataset of bacterial communities...""",False,200,
https://openalex.org/W2954041146,https://doi.org/10.1016/j.dib.2019.104187,https://linkinghub.elsevier.com/retrieve/pii/S2352340919305414,article,data-paper,True,high,"Published in Data in Brief describing a dataset, a canonical data-paper venue.",False,200,
https://openalex.org/W2169354228,https://doi.org/10.1016/j.dib.2015.10.030,https://linkinghub.elsevier.com/retrieve/pii/S2352340915002784,article,data-paper,True,high,"Published in Data in Brief describing a dataset/toolbox, the canonical data-paper venue.",False,200,
https://openalex.org/W2947061405,https://doi.org/10.1016/j.dib.2019.104020,https://linkinghub.elsevier.com/retrieve/pii/S2352340919303737,article,data-paper,True,high,"Published in Data in Brief with a title describing a dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W4386797610,https://doi.org/10.1016/j.dib.2023.109589,https://linkinghub.elsevier.com/retrieve/pii/S2352340923006820,article,data-paper,True,high,"Published in Data in Brief describing a dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W4387266539,https://doi.org/10.1016/j.dib.2023.109636,https://linkinghub.elsevier.com/retrieve/pii/S2352340923007217,article,data-paper,True,high,"Published in Data in Brief describing a dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W2727767937,https://doi.org/10.1016/j.dib.2017.06.054,https://linkinghub.elsevier.com/retrieve/pii/S2352340917302986,article,data-paper,True,high,"Published in Data in Brief with title describing a dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W4316035069,https://doi.org/10.1016/j.dib.2023.108905,https://linkinghub.elsevier.com/retrieve/pii/S2352340923000239,article,data-paper,True,high,"Published in Data in Brief describing a dataset of satellite broadcast messages, the canonical data-paper venue.",False,200,
https://openalex.org/W2746290260,https://doi.org/10.1038/sdata.2017.109,https://www.nature.com/articles/sdata2017109,article,data-paper,True,high,"Scientific Data descriptor titled as a curated database, describing the dataset rather than analyzing it.",False,200,
https://openalex.org/W7138303811,https://doi.org/10.1016/j.dib.2026.112673,https://linkinghub.elsevier.com/retrieve/pii/S235234092600226X,article,data-paper,True,high,"Published in Data in Brief, the canonical data-descriptor journal.",False,200,
https://openalex.org/W3030804050,https://doi.org/10.1016/j.dib.2020.105779,https://linkinghub.elsevier.com/retrieve/pii/S2352340920306739,article,data-paper,True,high,"Published in Data in Brief, a dedicated data-descriptor journal, so it is a data-paper.",False,200,
https://openalex.org/W2622729645,https://doi.org/10.1016/j.dib.2017.06.013,https://linkinghub.elsevier.com/retrieve/pii/S2352340917302573,article,data-paper,True,high,"Published in Data in Brief with title 'Data set for...' describing a dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W2964246093,https://doi.org/10.1016/j.dib.2019.104195,https://linkinghub.elsevier.com/retrieve/pii/S2352340919305499,article,data-paper,True,high,"Published in Data in Brief describing dataset characteristics, the canonical data-paper venue.",False,200,
https://openalex.org/W4221053680,https://doi.org/10.1016/j.dib.2022.108095,https://linkinghub.elsevier.com/retrieve/pii/S2352340922003055,article,data-paper,True,high,"Published in Data in Brief describing a dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W4282827222,https://doi.org/10.1038/s41597-022-01430-2,https://www.nature.com/articles/s41597-022-01430-2,article,data-paper,True,high,"Scientific Data descriptor titled ""...rainfall data from rain gauge networks..."" describing a dataset rather than analyzing it.",False,200,
https://openalex.org/W4417192740,https://doi.org/10.1038/s41597-025-06251-7,https://www.nature.com/articles/s41597-025-06251-7,article,data-paper,True,high,Scientific Data descriptor titled 'A Gridded Dataset' describing data collection/access marks it as a data-paper.,False,200,
https://openalex.org/W2791011223,https://doi.org/10.1016/j.dib.2018.01.038,https://linkinghub.elsevier.com/retrieve/pii/S2352340918300416,article,data-paper,True,high,"Published in Data in Brief describing NMR/CD datasets, the canonical data-paper venue.",False,200,
https://openalex.org/W2754464300,https://doi.org/10.1038/sdata.2017.128,https://www.nature.com/articles/sdata2017128,article,data-paper,True,high,"Title describes a database and venue is Scientific Data, the canonical data-descriptor journal.",False,200,
https://openalex.org/W3169943121,https://doi.org/10.1016/j.dib.2021.107229,https://linkinghub.elsevier.com/retrieve/pii/S2352340921005138,article,data-paper,True,high,"Published in Data in Brief with a dataset-descriptor title, the canonical data-paper venue.",False,200,
https://openalex.org/W3097336213,https://doi.org/10.1016/j.dib.2020.106498,https://linkinghub.elsevier.com/retrieve/pii/S2352340920313809,article,data-paper,True,high,"Published in Data in Brief with title beginning 'Dataset of...', a data descriptor venue/genre.",False,200,
https://openalex.org/W3092481993,https://doi.org/10.1016/j.dib.2020.106366,https://linkinghub.elsevier.com/retrieve/pii/S2352340920312592,article,data-paper,True,high,"Published in Data in Brief with a dataset-descriptor title, the canonical data-paper venue.",False,200,
https://openalex.org/W4411401699,https://doi.org/10.1016/j.dib.2025.111800,https://linkinghub.elsevier.com/retrieve/pii/S235234092500527X,article,data-paper,True,high,"Published in Data in Brief describing a micro-RNA expression dataset, the hallmark of a data-paper.",False,200,
https://openalex.org/W2888891829,https://doi.org/10.1016/j.dib.2018.08.176,https://linkinghub.elsevier.com/retrieve/pii/S235234091831031X,article,data-paper,True,high,"Published in Data in Brief and titled ""...: A dataset,"" a data descriptor.",False,200,
https://openalex.org/W2763023755,https://doi.org/10.1016/j.dib.2017.10.016,https://linkinghub.elsevier.com/retrieve/pii/S2352340917305334,article,data-paper,True,high,"Published in Data in Brief, a dedicated data-descriptor journal describing a dataset.",False,200,
https://openalex.org/W3071105144,https://doi.org/10.1016/j.dib.2020.106191,https://linkinghub.elsevier.com/retrieve/pii/S2352340920310854,article,data-paper,True,high,"Published in Data in Brief describing a dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W4294043847,https://doi.org/10.1038/s41597-022-01648-0,https://www.nature.com/articles/s41597-022-01648-0,article,data-paper,True,high,"Genome assembly descriptor in Scientific Data, a dedicated data-descriptor journal.",False,200,
https://openalex.org/W4366754114,https://doi.org/10.1016/j.dib.2023.109174,https://linkinghub.elsevier.com/retrieve/pii/S2352340923002937,article,data-paper,True,high,"Published in Data in Brief describing life cycle inventory dataset, a data descriptor.",False,200,
https://openalex.org/W7164040670,https://doi.org/10.1016/j.dib.2026.112950,https://linkinghub.elsevier.com/retrieve/pii/S2352340926005007,article,data-paper,True,high,"Published in Data in Brief describing a dataset (DriveNet) — a data descriptor, routing to data-paper.",False,200,
https://openalex.org/W4306977115,https://doi.org/10.1016/j.dib.2022.108686,https://linkinghub.elsevier.com/retrieve/pii/S2352340922008915,article,data-paper,True,high,"Published in Data in Brief with a title describing a dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W2792260323,https://doi.org/10.1016/j.dib.2018.01.101,https://linkinghub.elsevier.com/retrieve/pii/S2352340918301045,article,data-paper,True,high,"Published in Data in Brief, a dedicated data-descriptor journal.",False,200,
https://openalex.org/W4386798604,https://doi.org/10.1038/s41597-023-02502-7,https://www.nature.com/articles/s41597-023-02502-7,article,data-paper,True,high,"Published in Scientific Data describing whole-genome datasets, the canonical data-descriptor venue.",False,200,
https://openalex.org/W4414747253,https://doi.org/10.1038/s41597-025-05896-8,https://www.nature.com/articles/s41597-025-05896-8,article,data-paper,True,high,Scientific Data descriptor whose title and purpose describe a dataset rather than analyze it.,False,200,
https://openalex.org/W4403034612,https://doi.org/10.1038/s41597-024-03791-2,https://www.nature.com/articles/s41597-024-03791-2,erratum,erratum,False,high,"Title ""Author Correction:"" and dc.type=Erratum indicate a published correction notice.",False,200,
https://openalex.org/W2797939647,https://doi.org/10.1016/j.dib.2018.04.015,https://linkinghub.elsevier.com/retrieve/pii/S2352340918303664,article,data-paper,True,high,"Published in Data in Brief with title 'Data for...', the canonical data descriptor venue/genre.",False,200,
https://openalex.org/W2959550540,https://doi.org/10.1016/j.dib.2019.104276,https://linkinghub.elsevier.com/retrieve/pii/S2352340919306304,article,data-paper,True,high,"Published in Data in Brief with title describing a dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W4280521658,https://doi.org/10.1038/s41597-022-01302-9,https://www.nature.com/articles/s41597-022-01302-9,article,data-paper,True,high,Scientific Data descriptor titled 'A compilation of...metagenomics' describes a dataset rather than analyzing it.,False,200,
https://openalex.org/W2887308848,https://doi.org/10.1016/j.dib.2018.08.008,https://linkinghub.elsevier.com/retrieve/pii/S2352340918308588,article,data-paper,True,high,"Published in Data in Brief describing a dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W3011609924,https://doi.org/10.1016/j.dib.2020.105428,https://linkinghub.elsevier.com/retrieve/pii/S235234092030322X,article,data-paper,True,high,"Title ""Data supporting..."" published in Data in Brief, a dedicated data-descriptor journal.",False,200,
https://openalex.org/W2088336352,https://doi.org/10.1016/j.dib.2014.12.009,https://linkinghub.elsevier.com/retrieve/pii/S2352340914000390,article,data-paper,True,high,"Published in Data in Brief describing a dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W2765181675,https://doi.org/10.1016/j.dib.2017.10.024,https://linkinghub.elsevier.com/retrieve/pii/S2352340917305413,article,data-paper,True,high,"Published in Data in Brief, the canonical data-descriptor journal, describing a dataset/code rather than reporting analysis.",False,200,
https://openalex.org/W4319460251,https://doi.org/10.1016/j.dib.2023.108956,https://linkinghub.elsevier.com/retrieve/pii/S2352340923000744,article,data-paper,True,high,"Published in Data in Brief describing a dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W2439137807,https://doi.org/10.1016/j.dib.2016.06.003,https://linkinghub.elsevier.com/retrieve/pii/S2352340916303717,article,data-paper,True,high,"Published in Data in Brief with title describing a dataset, the canonical data-paper venue/genre.",False,200,
https://openalex.org/W4392388200,https://doi.org/10.1016/j.dib.2024.110283,https://linkinghub.elsevier.com/retrieve/pii/S235234092400252X,article,data-paper,True,high,"Published in Data in Brief, a dedicated data-descriptor journal.",False,200,
https://openalex.org/W7138945192,https://doi.org/10.1016/j.dib.2026.112700,https://linkinghub.elsevier.com/retrieve/pii/S2352340926002532,article,data-paper,True,high,"Published in Data in Brief describing a dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W3116839971,https://doi.org/10.1016/j.dib.2020.106701,https://linkinghub.elsevier.com/retrieve/pii/S2352340920315808,article,data-paper,True,high,"Published in Data in Brief describing a dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W2616838301,https://doi.org/10.1016/j.dib.2017.05.028,https://linkinghub.elsevier.com/retrieve/pii/S2352340917302196,article,data-paper,True,high,"Published in Data in Brief with a data-descriptor title, the canonical data-paper venue.",False,200,
https://openalex.org/W4393237530,https://doi.org/10.1016/j.dib.2024.110349,https://linkinghub.elsevier.com/retrieve/pii/S2352340924003184,article,data-paper,True,high,"Published in Data in Brief describing a transcriptome dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W4324353157,https://doi.org/10.1038/s41597-023-02045-x,https://www.nature.com/articles/s41597-023-02045-x,article,data-paper,True,high,"Published in Scientific Data describing a new dataset ('A new data set of Antarctic ice shelf front positions'), the canonical data-paper venue/genre.",False,200,
https://openalex.org/W7164658411,https://doi.org/10.1038/s41597-026-07490-y,https://www.nature.com/articles/s41597-026-07490-y,article,data-paper,True,high,Scientific Data journal with a title describing a dataset places this in data-paper.,False,200,
https://openalex.org/W4381094462,https://doi.org/10.1038/s41597-023-02299-5,https://www.nature.com/articles/s41597-023-02299-5,article,data-paper,True,high,Genome assembly descriptor in Scientific Data describing a dataset rather than analyzing it.,False,200,
https://openalex.org/W4413111972,https://doi.org/10.1038/s41597-025-05662-w,https://www.nature.com/articles/s41597-025-05662-w,article,data-paper,True,high,Scientific Data descriptor describing a dataset rather than analyzing it routes to data-paper.,False,200,
https://openalex.org/W2937883277,https://doi.org/10.1038/s41597-019-0086-6,https://www.nature.com/articles/s41597-019-0086-6,article,data-paper,True,high,Published in Scientific Data describing a dataset of posterior samples rather than analyzing it.,False,200,
https://openalex.org/W4413213855,https://doi.org/10.1016/j.dib.2025.111982,https://linkinghub.elsevier.com/retrieve/pii/S2352340925007061,article,data-paper,True,high,"Published in Data in Brief describing an RGB image dataset, the canonical data-descriptor venue.",False,200,
https://openalex.org/W3017334749,https://doi.org/10.1016/j.dib.2020.105557,https://linkinghub.elsevier.com/retrieve/pii/S2352340920304510,article,data-paper,True,high,"Published in Data in Brief with a data-descriptor title, the canonical data-paper venue.",False,200,
https://openalex.org/W2266099831,https://doi.org/10.1016/j.dib.2016.01.033,https://linkinghub.elsevier.com/retrieve/pii/S2352340916000391,article,data-paper,True,high,Published in Data in Brief with title 'Data on...' describing a dataset.,False,200,
https://openalex.org/W2951293227,https://doi.org/10.1038/s41597-019-0089-3,https://www.nature.com/articles/s41597-019-0089-3,article,data-paper,True,high,"Published in Scientific Data describing dataset of migration flow estimates, the canonical data descriptor.",False,200,
https://openalex.org/W4401406727,https://doi.org/10.1016/j.dib.2024.110803,https://linkinghub.elsevier.com/retrieve/pii/S2352340924007674,article,data-paper,True,high,"Published in Data in Brief with title describing a dataset, the canonical data-descriptor venue.",False,200,
https://openalex.org/W4397001065,https://doi.org/10.1016/j.dib.2024.110540,https://linkinghub.elsevier.com/retrieve/pii/S2352340924005079,article,data-paper,True,high,"Published in Data in Brief describing dataset metadata, the canonical data-paper venue.",False,200,
https://openalex.org/W4307038251,https://doi.org/10.1016/j.dib.2022.108689,https://linkinghub.elsevier.com/retrieve/pii/S2352340922008940,article,data-paper,True,high,"Published in Data in Brief describing draft genome sequence data, a classic data descriptor.",False,200,
https://openalex.org/W3213885076,https://doi.org/10.1016/j.dib.2021.107565,https://linkinghub.elsevier.com/retrieve/pii/S2352340921008416,article,data-paper,True,high,Published in Data in Brief describing a dataset (saccadic/manual response time data).,False,200,
https://openalex.org/W2464323227,https://doi.org/10.1016/j.dib.2016.06.054,https://linkinghub.elsevier.com/retrieve/pii/S235234091630422X,article,data-paper,True,high,"Published in Data in Brief with title describing a dataset, the canonical data-descriptor venue.",False,200,
https://openalex.org/W3205674479,https://doi.org/10.1038/s41597-021-01045-z,https://www.nature.com/articles/s41597-021-01045-z,article,data-paper,True,high,Published in Scientific Data as a data descriptor of a genome assembly/genetic map dataset.,False,200,
https://openalex.org/W997872713,https://doi.org/10.1016/j.dib.2015.07.005,https://linkinghub.elsevier.com/retrieve/pii/S2352340915001249,article,data-paper,True,high,"Published in Data in Brief, a dedicated data-descriptor journal.",False,200,
https://openalex.org/W7124427401,https://doi.org/10.1038/s41597-025-06519-y,https://www.nature.com/articles/s41597-025-06519-y,article,data-paper,True,high,"Scientific Data descriptor titled ""...Dataset..."" whose purpose is to describe the dataset, routing to data-paper.",False,200,
https://openalex.org/W2803418977,https://doi.org/10.1016/j.dib.2018.05.028,https://linkinghub.elsevier.com/retrieve/pii/S2352340918305316,article,data-paper,True,high,Published in Data in Brief describing a dataset's monitoring/collection rather than analyzing results.,False,200,
https://openalex.org/W4386777334,https://doi.org/10.1016/j.dib.2023.109571,https://linkinghub.elsevier.com/retrieve/pii/S2352340923006716,article,data-paper,True,high,"Published in Data in Brief describing a dataset, the canonical data-paper venue.",False,200,
https://openalex.org/W4390727658,https://doi.org/10.1038/s41597-023-02835-3,https://www.nature.com/articles/s41597-023-02835-3,article,data-paper,True,high,"Published in Scientific Data describing a Mediterranean seawater dataset, the journal's signature data-descriptor genre.",False,200,
https://openalex.org/W4414932501,https://doi.org/10.1038/s41597-025-05911-y,https://www.nature.com/articles/s41597-025-05911-y,article,data-paper,True,high,"Published in Scientific Data describing the 3D-LAKES dataset, the hallmark of a data descriptor.",False,200,
